,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
4433,14433,-117.23,32.8,31.0,1403.0,388.0,724.0,371.0,2.6403,NEAR OCEAN
4434,796,-122.08,37.63,31.0,767.0,171.0,548.0,185.0,3.7614,NEAR BAY
4435,18895,-122.24,38.12,39.0,2967.0,500.0,1243.0,523.0,4.2902,NEAR BAY
4436,15910,-122.42,37.74,52.0,1271.0,353.0,1076.0,324.0,2.9911,NEAR BAY
4437,7074,-117.98,33.94,32.0,2562.0,491.0,1222.0,446.0,4.0985,<1H OCEAN
4438,17727,-121.8,37.32,14.0,4412.0,924.0,2698.0,891.0,4.7027,<1H OCEAN
4439,13037,-121.18,38.67,42.0,2101.0,480.0,945.0,426.0,2.3333,INLAND
4440,19393,-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,2.2386,INLAND
4441,9596,-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652,INLAND
4442,18042,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,<1H OCEAN
4443,1393,-122.1,37.96,25.0,1374.0,206.0,569.0,235.0,6.3699,NEAR BAY
4444,3825,-118.45,34.2,27.0,1572.0,450.0,1039.0,455.0,2.5562,<1H OCEAN
4445,11557,-117.98,33.73,22.0,4232.0,624.0,2408.0,660.0,6.6539,<1H OCEAN
4446,8010,-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,<1H OCEAN
4447,15002,-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,NEAR OCEAN
4448,13427,-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,INLAND
4449,16519,-121.21,37.8,45.0,370.0,84.0,167.0,70.0,1.4853,INLAND
4450,6035,-117.72,34.06,32.0,2209.0,654.0,1718.0,569.0,1.9643,INLAND
4451,3026,-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,3.1592,INLAND
4452,7964,-118.19,33.86,46.0,1824.0,438.0,1200.0,451.0,3.4375,<1H OCEAN
4453,15575,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,<1H OCEAN
4454,111,-122.25,37.82,32.0,3809.0,1098.0,1806.0,1022.0,2.6429,NEAR BAY
4455,11158,-118.0,33.82,21.0,2253.0,580.0,1536.0,500.0,3.2326,<1H OCEAN
4456,13896,-116.33,34.15,13.0,1808.0,411.0,735.0,320.0,1.5489,INLAND
4457,17745,-121.76,37.3,6.0,3526.0,559.0,1378.0,491.0,6.1463,<1H OCEAN
4458,2238,-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5.4868,INLAND
4459,251,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,NEAR BAY
4460,16689,-120.59,35.11,20.0,3098.0,571.0,1449.0,611.0,3.5744,<1H OCEAN
4461,15803,-122.44,37.76,35.0,1581.0,422.0,580.0,388.0,4.05,NEAR BAY
4462,5856,-118.33,34.18,45.0,2570.0,517.0,1256.0,510.0,4.6898,<1H OCEAN
4463,15160,-117.04,32.97,13.0,6711.0,1256.0,3683.0,1220.0,4.5746,<1H OCEAN
4464,2916,-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,2.6513,INLAND
4465,816,-122.04,37.62,35.0,899.0,179.0,455.0,185.0,4.2857,NEAR BAY
4466,1985,-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,INLAND
4467,13592,-117.29,34.11,35.0,2426.0,715.0,1920.0,586.0,1.5561,INLAND
4468,12708,-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,INLAND
4469,20416,-118.85,34.2,28.0,2040.0,297.0,848.0,280.0,6.7612,<1H OCEAN
4470,11833,-120.18,39.28,14.0,10098.0,1545.0,701.0,254.0,4.0819,INLAND
4471,10288,-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,<1H OCEAN
4472,10196,-117.94,33.86,35.0,1235.0,227.0,875.0,220.0,4.6964,<1H OCEAN
4473,5655,-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,NEAR OCEAN
4474,12978,-121.29,38.68,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,INLAND
4475,10015,-121.2,39.25,5.0,906.0,144.0,376.0,141.0,4.3523,INLAND
4476,3457,-118.44,34.31,14.0,4151.0,941.0,3163.0,915.0,4.0301,<1H OCEAN
4477,17254,-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2.16,<1H OCEAN
4478,2229,-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5.3886,INLAND
4479,1509,-122.02,37.92,26.0,5077.0,640.0,1872.0,636.0,7.4713,NEAR BAY
4480,19692,-121.61,39.13,33.0,2559.0,539.0,1583.0,504.0,1.4727,INLAND
4481,16823,-122.48,37.65,39.0,3348.0,666.0,1817.0,668.0,4.2593,NEAR OCEAN
4482,4815,-118.29,34.04,41.0,659.0,291.0,1224.0,290.0,2.0817,<1H OCEAN
4483,5733,-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,6.8317,<1H OCEAN
4484,8351,-118.32,33.95,43.0,3819.0,708.0,1505.0,712.0,3.1719,<1H OCEAN
4485,1920,-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,INLAND
4486,2056,-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,INLAND
4487,11376,-117.96,33.68,24.0,6517.0,1279.0,3441.0,1198.0,4.25,<1H OCEAN
4488,19607,-121.02,37.48,26.0,467.0,,244.0,83.0,4.1346,INLAND
4489,17068,-122.24,37.55,3.0,6164.0,1175.0,2198.0,975.0,6.7413,NEAR BAY
4490,14664,-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,NEAR OCEAN
4491,0,-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,NEAR BAY
4492,7808,-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,<1H OCEAN
4493,12543,-121.5,38.54,52.0,1145.0,133.0,334.0,138.0,8.338,INLAND
4494,5955,-117.86,34.13,29.0,630.0,145.0,378.0,148.0,3.4107,INLAND
4495,3498,-118.45,34.27,33.0,1194.0,229.0,839.0,230.0,3.705,<1H OCEAN
4496,3494,-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,2.7353,<1H OCEAN
4497,17718,-121.77,37.33,8.0,3088.0,474.0,1799.0,456.0,7.2707,<1H OCEAN
4498,10761,-117.87,33.62,8.0,1266.0,,375.0,183.0,9.802,<1H OCEAN
4499,5346,-118.43,34.04,42.0,2725.0,569.0,1115.0,516.0,4.5833,<1H OCEAN
4500,17806,-121.87,37.38,16.0,3275.0,529.0,1863.0,527.0,5.5429,<1H OCEAN
4501,2222,-119.83,36.82,14.0,1087.0,165.0,365.0,176.0,7.2909,INLAND
4502,19645,-120.72,37.54,17.0,729.0,134.0,431.0,121.0,4.2188,INLAND
4503,12301,-116.87,33.91,37.0,1858.0,361.0,1632.0,310.0,2.7536,INLAND
4504,1403,-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,NEAR BAY
4505,15685,-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,NEAR BAY
4506,14482,-117.26,32.83,24.0,1663.0,199.0,578.0,187.0,10.7721,NEAR OCEAN
4507,16260,-121.25,37.97,41.0,855.0,189.0,716.0,206.0,2.0375,INLAND
4508,8813,-118.31,33.75,34.0,2338.0,393.0,1031.0,373.0,6.287000000000001,NEAR OCEAN
4509,6751,-118.08,34.1,32.0,2830.0,645.0,1500.0,527.0,3.0819,<1H OCEAN
4510,11313,-117.95,33.77,38.0,989.0,246.0,691.0,204.0,3.2632,<1H OCEAN
4511,12907,-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817,INLAND
4512,12974,-121.33,38.67,17.0,2683.0,704.0,1410.0,659.0,1.962,INLAND
4513,4984,-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,<1H OCEAN
4514,10166,-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071,<1H OCEAN
4515,9422,-122.66,37.93,42.0,1505.0,324.0,553.0,277.0,4.1792,NEAR OCEAN
4516,17726,-121.8,37.32,23.0,1829.0,346.0,1277.0,324.0,4.8092,<1H OCEAN
4517,12135,-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,INLAND
4518,2733,-115.56,32.79,18.0,1178.0,438.0,1377.0,429.0,1.3373,INLAND
4519,9363,-122.54,37.93,43.0,2998.0,470.0,970.0,430.0,5.5385,NEAR BAY
4520,10494,-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,<1H OCEAN
4521,5648,-118.29,33.74,52.0,1438.0,472.0,1018.0,399.0,2.2188,NEAR OCEAN
4522,8567,-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743,<1H OCEAN
4523,13938,-117.26,34.24,10.0,4750.0,844.0,1220.0,428.0,4.5536,INLAND
4524,4515,-118.2,34.04,47.0,1894.0,408.0,1629.0,379.0,3.7619,<1H OCEAN
4525,2162,-119.82,36.78,36.0,1370.0,289.0,812.0,282.0,2.6127,INLAND
4526,8696,-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,<1H OCEAN
4527,7277,-118.25,33.99,41.0,1486.0,509.0,2312.0,541.0,1.3963,<1H OCEAN
4528,2780,-114.55,32.8,19.0,2570.0,820.0,1431.0,608.0,1.275,INLAND
4529,1467,-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,INLAND
4530,2301,-119.78,36.82,25.0,5016.0,,2133.0,928.0,3.625,INLAND
4531,7703,-118.13,33.96,38.0,1040.0,202.0,557.0,228.0,4.0,<1H OCEAN
4532,16638,-121.1,35.6,20.0,3389.0,704.0,1309.0,520.0,3.2112,NEAR OCEAN
4533,12498,-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,INLAND
4534,2943,-118.97,35.36,31.0,1418.0,306.0,1219.0,312.0,1.5743,INLAND
4535,6735,-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,<1H OCEAN
4536,7131,-118.12,34.02,25.0,2655.0,558.0,1466.0,525.0,3.0529,<1H OCEAN
4537,5762,-118.29,34.16,31.0,1262.0,338.0,1019.0,332.0,3.7083,<1H OCEAN
4538,3332,-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,INLAND
4539,8247,-118.19,33.78,29.0,1013.0,392.0,1083.0,316.0,1.8438,NEAR OCEAN
4540,7322,-118.17,33.98,27.0,1871.0,556.0,2542.0,581.0,2.8427,<1H OCEAN
4541,7727,-118.12,33.93,27.0,580.0,143.0,466.0,133.0,3.0909,<1H OCEAN
4542,6889,-118.09,34.05,22.0,1764.0,357.0,1379.0,363.0,3.5357,<1H OCEAN
4543,920,-121.96,37.52,26.0,4211.0,741.0,2352.0,734.0,5.2396,<1H OCEAN
4544,17748,-121.75,37.29,15.0,1486.0,310.0,455.0,296.0,4.3365,<1H OCEAN
4545,9105,-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,1.9722,INLAND
4546,16896,-122.36,37.58,37.0,3325.0,734.0,1468.0,692.0,4.0987,NEAR OCEAN
4547,20413,-118.87,34.18,21.0,5661.0,1369.0,3188.0,1308.0,3.4676,<1H OCEAN
4548,14923,-117.06,32.64,30.0,4494.0,667.0,1883.0,680.0,5.766,NEAR OCEAN
4549,1885,-119.98,38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,INLAND
4550,3616,-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,<1H OCEAN
4551,177,-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,NEAR BAY
4552,9870,-121.84,36.61,15.0,2190.0,586.0,1570.0,510.0,1.875,<1H OCEAN
4553,12283,-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,INLAND
4554,9010,-118.69,34.08,23.0,204.0,40.0,117.0,41.0,9.7646,NEAR OCEAN
4555,188,-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,NEAR BAY
4556,18981,-121.98,38.25,4.0,2487.0,440.0,1545.0,452.0,4.9103,INLAND
4557,5736,-118.23,34.15,40.0,2124.0,370.0,998.0,372.0,5.3369,<1H OCEAN
4558,11576,-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,<1H OCEAN
4559,4048,-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,<1H OCEAN
4560,7119,-118.03,33.9,35.0,1434.0,279.0,744.0,252.0,3.7308,<1H OCEAN
4561,10766,-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,3.2125,<1H OCEAN
4562,17910,-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,<1H OCEAN
4563,19240,-122.65,38.48,17.0,1090.0,164.0,473.0,163.0,5.5061,<1H OCEAN
4564,5862,-118.34,34.19,43.0,1029.0,252.0,613.0,255.0,2.6827,<1H OCEAN
4565,1808,-122.35,37.93,41.0,268.0,75.0,198.0,82.0,3.2222,NEAR BAY
4566,17554,-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,<1H OCEAN
4567,16892,-122.37,37.58,52.0,2188.0,361.0,917.0,357.0,4.4,NEAR OCEAN
4568,15600,-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,<1H OCEAN
4569,15127,-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2.8906,<1H OCEAN
4570,9439,-120.07,37.34,16.0,1667.0,372.0,762.0,283.0,1.75,INLAND
4571,18410,-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,<1H OCEAN
4572,15099,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2.543,<1H OCEAN
4573,8404,-118.36,33.93,30.0,1132.0,347.0,1433.0,341.0,2.68,<1H OCEAN
4574,13246,-117.63,34.12,4.0,4323.0,775.0,1479.0,663.0,6.0758,INLAND
4575,19036,-122.0,38.37,18.0,1048.0,185.0,469.0,162.0,3.625,INLAND
4576,14753,-117.05,32.56,18.0,1215.0,320.0,1195.0,349.0,1.9875,NEAR OCEAN
4577,7503,-118.27,33.92,34.0,1178.0,260.0,1166.0,244.0,1.9185,<1H OCEAN
4578,1665,-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,NEAR BAY
4579,13132,-121.48,38.46,8.0,10505.0,1777.0,6002.0,1694.0,4.0516,INLAND
4580,3309,-122.63,38.94,25.0,661.0,144.0,192.0,93.0,1.7566,INLAND
4581,11431,-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,<1H OCEAN
4582,4128,-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375,<1H OCEAN
4583,19189,-122.67,38.44,32.0,3771.0,741.0,1786.0,721.0,3.2415,<1H OCEAN
4584,18066,-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,<1H OCEAN
4585,6860,-118.15,34.05,33.0,3287.0,649.0,1783.0,653.0,3.8472,<1H OCEAN
4586,20508,-121.51,38.58,42.0,1822.0,636.0,1372.0,560.0,1.2542,INLAND
4587,4388,-118.27,34.08,35.0,1147.0,365.0,1016.0,296.0,2.3913,<1H OCEAN
4588,5132,-118.26,33.98,43.0,762.0,206.0,854.0,188.0,1.2315,<1H OCEAN
4589,11622,-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.8439999999999985,<1H OCEAN
4590,1856,-124.21,41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,NEAR OCEAN
4591,17962,-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,<1H OCEAN
4592,18851,-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571,INLAND
4593,4741,-118.35,34.05,47.0,2815.0,679.0,1533.0,594.0,2.5806,<1H OCEAN
4594,19876,-119.31,36.33,46.0,1636.0,338.0,772.0,332.0,2.425,INLAND
4595,5023,-118.34,33.99,48.0,2009.0,335.0,919.0,297.0,4.8125,<1H OCEAN
4596,4176,-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,4.0469,<1H OCEAN
4597,5697,-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,<1H OCEAN
4598,3371,-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,<1H OCEAN
4599,5394,-118.38,34.03,43.0,912.0,255.0,705.0,246.0,2.6402,<1H OCEAN
4600,5922,-117.73,34.12,26.0,1279.0,163.0,412.0,157.0,6.1731,INLAND
4601,7213,-118.17,34.02,41.0,676.0,216.0,851.0,199.0,2.3077,<1H OCEAN
4602,4850,-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,<1H OCEAN
4603,14008,-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8.1548,NEAR OCEAN
4604,19988,-119.32,36.2,15.0,1562.0,275.0,961.0,287.0,3.4231,INLAND
4605,17238,-119.67,34.44,32.0,3202.0,537.0,1316.0,538.0,5.2888,<1H OCEAN
4606,5151,-118.27,33.95,39.0,1529.0,358.0,1154.0,357.0,1.2091,<1H OCEAN
4607,436,-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,NEAR BAY
4608,9466,-123.8,39.44,52.0,1533.0,336.0,754.0,340.0,1.9213,<1H OCEAN
4609,4781,-118.32,34.04,44.0,1008.0,223.0,544.0,223.0,2.8654,<1H OCEAN
4610,15887,-122.38,37.73,15.0,6804.0,1664.0,4737.0,1581.0,1.4133,NEAR BAY
4611,1394,-122.07,37.99,28.0,3310.0,574.0,1811.0,597.0,4.5401,NEAR BAY
4612,312,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,NEAR BAY
4613,4670,-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,1.847,<1H OCEAN
4614,10799,-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,<1H OCEAN
4615,15679,-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,NEAR BAY
4616,237,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,NEAR BAY
4617,1864,-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,<1H OCEAN
4618,14250,-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,NEAR OCEAN
4619,17975,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,<1H OCEAN
4620,15278,-117.31,33.07,21.0,2035.0,534.0,948.0,467.0,3.2984,NEAR OCEAN
4621,15705,-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,NEAR BAY
4622,3762,-118.37,34.17,42.0,1713.0,416.0,1349.0,427.0,3.2596,<1H OCEAN
4623,20616,-121.53,39.08,15.0,1810.0,441.0,1157.0,375.0,2.0469,INLAND
4624,13967,-116.89,34.27,13.0,3661.0,770.0,567.0,228.0,4.4063,INLAND
4625,9130,-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,INLAND
4626,9550,-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,INLAND
4627,1385,-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,NEAR BAY
4628,20167,-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,<1H OCEAN
4629,1987,-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,INLAND
4630,18728,-122.37,40.55,26.0,1435.0,234.0,544.0,232.0,2.6705,INLAND
4631,5021,-118.33,33.99,44.0,1918.0,387.0,1041.0,364.0,2.8542,<1H OCEAN
4632,4880,-118.25,34.03,52.0,1274.0,418.0,1655.0,368.0,2.1905,<1H OCEAN
4633,19958,-119.32,36.21,29.0,1220.0,232.0,619.0,246.0,3.3125,INLAND
4634,18452,-121.78,37.24,17.0,2123.0,341.0,1067.0,339.0,6.0062,<1H OCEAN
4635,9028,-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,NEAR OCEAN
4636,8990,-118.38,33.98,25.0,7105.0,1012.0,2519.0,1004.0,6.8112,<1H OCEAN
4637,12429,-116.25,33.68,16.0,926.0,189.0,238.0,118.0,3.0114,INLAND
4638,17318,-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,NEAR OCEAN
4639,17703,-121.82,37.31,22.0,2044.0,402.0,1925.0,429.0,3.7102,<1H OCEAN
4640,6511,-118.06,34.07,30.0,2308.0,674.0,3034.0,691.0,2.3929,<1H OCEAN
4641,7306,-118.2,33.99,35.0,1608.0,465.0,2140.0,488.0,3.1979,<1H OCEAN
4642,18906,-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515,NEAR BAY
4643,18140,-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,<1H OCEAN
4644,12272,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,INLAND
4645,5249,-118.45,34.08,52.0,1500.0,176.0,384.0,145.0,7.1576,<1H OCEAN
4646,13725,-117.19,34.07,40.0,2374.0,500.0,1772.0,455.0,2.189,INLAND
4647,4710,-118.35,34.05,33.0,2880.0,836.0,1416.0,736.0,2.6781,<1H OCEAN
4648,20585,-122.04,38.68,26.0,1113.0,222.0,689.0,234.0,3.0486,INLAND
4649,15591,-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,INLAND
4650,567,-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4.6094,NEAR BAY
4651,19807,-118.96,36.66,18.0,1302.0,424.0,320.0,133.0,3.1964,INLAND
4652,10437,-117.62,33.42,27.0,1005.0,266.0,460.0,243.0,3.1029,NEAR OCEAN
4653,11502,-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,<1H OCEAN
4654,16158,-122.5,37.77,52.0,2433.0,454.0,1070.0,420.0,4.125,NEAR BAY
4655,5590,-118.3,33.79,13.0,3569.0,924.0,2159.0,880.0,3.1630000000000003,<1H OCEAN
4656,6818,-118.08,34.08,43.0,1716.0,402.0,1343.0,386.0,2.9688,<1H OCEAN
4657,13998,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,INLAND
4658,11881,-117.41,33.97,24.0,950.0,183.0,383.0,182.0,3.0694,INLAND
4659,18111,-122.03,37.3,30.0,3007.0,554.0,1551.0,616.0,5.8521,<1H OCEAN
4660,10499,-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762,<1H OCEAN
4661,11372,-117.96,33.68,26.0,1374.0,234.0,731.0,244.0,6.0905,<1H OCEAN
4662,9287,-122.55,38.07,38.0,3392.0,709.0,1894.0,713.0,3.0573,NEAR BAY
4663,11562,-117.99,33.75,22.0,3024.0,754.0,2357.0,743.0,3.3125,<1H OCEAN
4664,12576,-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208,INLAND
4665,19303,-122.82,38.38,27.0,2565.0,479.0,1227.0,467.0,4.5132,<1H OCEAN
4666,12791,-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,INLAND
4667,4099,-118.37,34.14,8.0,4382.0,1560.0,2138.0,1411.0,3.5714,<1H OCEAN
4668,3147,-118.66,35.2,7.0,9664.0,1692.0,3617.0,1370.0,4.0581,INLAND
4669,12020,-117.46,33.95,34.0,1565.0,296.0,1142.0,328.0,3.6979,INLAND
4670,19605,-121.03,37.55,32.0,946.0,198.0,624.0,173.0,1.9728,INLAND
4671,20308,-119.13,34.19,16.0,6389.0,1330.0,6242.0,1340.0,4.0222,NEAR OCEAN
4672,18723,-122.34,40.63,10.0,2183.0,369.0,1061.0,325.0,3.6853,INLAND
4673,16830,-122.54,37.62,35.0,1481.0,277.0,747.0,254.0,4.4286,NEAR OCEAN
4674,14489,-117.26,32.85,42.0,1761.0,329.0,480.0,255.0,5.3787,NEAR OCEAN
4675,9186,-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,<1H OCEAN
4676,15089,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,<1H OCEAN
4677,18688,-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,<1H OCEAN
4678,4740,-118.38,34.05,35.0,3517.0,879.0,1632.0,784.0,3.0956,<1H OCEAN
4679,5708,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,<1H OCEAN
4680,17562,-121.89,37.32,41.0,977.0,265.0,865.0,253.0,3.2317,<1H OCEAN
4681,8852,-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,<1H OCEAN
4682,2833,-119.02,35.39,30.0,227.0,75.0,169.0,101.0,1.3527,INLAND
4683,13907,-116.43,34.1,17.0,6683.0,1296.0,2677.0,1227.0,2.4828,INLAND
4684,13429,-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,INLAND
4685,5166,-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917,<1H OCEAN
4686,15678,-122.43,37.8,52.0,1976.0,726.0,1045.0,669.0,3.6893,NEAR BAY
4687,16966,-122.31,37.55,27.0,3931.0,933.0,1877.0,851.0,3.9722,NEAR OCEAN
4688,13556,-117.31,34.1,28.0,2899.0,755.0,2406.0,655.0,1.5208,INLAND
4689,17464,-119.88,34.42,22.0,2367.0,492.0,1333.0,488.0,3.6304,NEAR OCEAN
4690,8984,-118.44,33.99,44.0,305.0,72.0,156.0,70.0,5.9641,<1H OCEAN
4691,11343,-117.93,33.76,21.0,2884.0,662.0,2613.0,645.0,4.05,<1H OCEAN
4692,5852,-118.32,34.17,39.0,1995.0,564.0,1202.0,544.0,3.5875,<1H OCEAN
4693,18508,-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,NEAR OCEAN
4694,8287,-118.15,33.77,41.0,3448.0,896.0,1621.0,838.0,4.5,NEAR OCEAN
4695,20348,-119.05,34.19,39.0,143.0,36.0,113.0,33.0,2.8942,NEAR OCEAN
4696,6203,-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,<1H OCEAN
4697,19744,-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,2.8447,INLAND
4698,16606,-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,<1H OCEAN
4699,18566,-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,<1H OCEAN
4700,9785,-121.32,35.95,31.0,372.0,68.0,479.0,67.0,3.5547,NEAR OCEAN
4701,15683,-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,NEAR BAY
4702,19101,-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,<1H OCEAN
4703,17876,-121.99,37.39,25.0,3495.0,834.0,2484.0,797.0,4.8145,<1H OCEAN
4704,18315,-122.12,37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,NEAR BAY
4705,14934,-117.03,32.65,14.0,1111.0,142.0,472.0,145.0,7.6344,NEAR OCEAN
4706,1685,-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375,NEAR BAY
4707,12922,-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,INLAND
4708,17538,-121.89,37.35,43.0,1185.0,296.0,933.0,244.0,2.925,<1H OCEAN
4709,6947,-118.08,33.99,37.0,1419.0,310.0,1125.0,296.0,2.5,<1H OCEAN
4710,1530,-122.06,37.88,34.0,4781.0,703.0,1879.0,714.0,6.5378,NEAR BAY
4711,14861,-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,NEAR OCEAN
4712,5169,-118.27,33.95,43.0,1156.0,291.0,1074.0,299.0,1.8814,<1H OCEAN
4713,8466,-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425,<1H OCEAN
4714,3167,-118.9,35.26,31.0,6145.0,1492.0,5666.0,1457.0,1.9066,INLAND
